incident_id,day_of_week,hour,is_month_end,system,incident_type,severity,team,after_change,affected_users,transactions_impacted,resolution_minutes,downtime_minutes,availability_pct,cpu_peak_pct,memory_peak_pct,monitoring_alerts,sla_breach
INC100725,Monday,13,no,Trading Platform,Network Outage,High,Network,no,28,703,244,174,87.87,94.7,72.3,5,yes
INC100726,Tuesday,12,no,CRM,Hardware Failure,Critical,Infrastructure,yes,16,458,104,24,98.22,46.6,47.6,4,no
INC100727,Monday,3,yes,Core Banking,Batch Failure,Critical,Application Support,no,52,1040,85,43,97.2,77.6,57.5,1,no
INC100728,Wednesday,12,no,Home Banking,Performance Degradation,Medium,DBA,no,57,1035,211,131,90.53,80.7,66.1,7,no
INC100729,Wednesday,7,no,Payments Gateway,Network Outage,Critical,Network,no,513,14870,287,136,90.49,35.4,53.4,45,yes
INC100730,Tuesday,1,yes,Core Banking,Batch Failure,Medium,DBA,no,56,1246,390,170,88.76,53.2,51.5,8,no
INC100731,Monday,13,no,Payments Gateway,Human Error,Medium,Infrastructure,no,23,563,170,100,93.12,35.4,26.5,3,no
INC100732,Monday,23,no,Payments Gateway,Network Outage,High,Network,no,67,1401,179,117,91.51,61.2,66.3,9,no
INC100733,Tuesday,1,no,Mobile App,Application Error,High,Application Support,no,98,2205,185,101,92.87,58.5,47.6,21,yes
INC100734,Monday,9,no,CRM,Human Error,Low,Application Support,no,10,233,321,166,87.69,59.0,55.6,0,no
INC100735,Friday,18,no,Home Banking,Hardware Failure,Medium,Infrastructure,no,110,2514,682,275,80.88,100.0,85.8,8,yes
INC100736,Monday,11,no,Mobile App,Security Alert,Low,Security,yes,189,5199,264,171,88.7,75.9,74.3,4,no
INC100737,Tuesday,4,no,Core Banking,Batch Failure,Medium,Application Support,no,75,1871,108,38,96.95,48.9,26.2,1,no
INC100738,Wednesday,11,no,Trading Platform,Application Error,Medium,Application Support,no,24,655,236,91,93.17,61.0,44.2,4,no
INC100739,Wednesday,14,no,Payments Gateway,Performance Degradation,Low,DBA,no,36,859,304,177,87.48,100.0,83.9,9,yes
INC100740,Monday,2,yes,Core Banking,Batch Failure,High,Application Support,no,16,401,160,75,95.11,55.5,40.0,5,no
INC100741,Monday,18,no,Payments Gateway,Application Error,Medium,Application Support,no,61,1376,265,129,91.64,66.2,69.8,7,no
INC100742,Saturday,9,yes,Home Banking,Security Alert,High,Security,yes,111,1904,309,208,85.71,98.2,97.8,5,yes
INC100743,Monday,6,no,ATM Network,Application Error,High,Application Support,yes,28,736,140,58,95.52,70.8,73.9,8,no
INC100744,Wednesday,1,no,Core Banking,Batch Failure,Medium,Application Support,no,381,10755,549,320,80.0,70.5,63.8,9,yes
INC100745,Wednesday,3,no,Core Banking,Batch Failure,High,Application Support,no,149,3511,122,78,95.21,81.5,65.5,21,no
INC100746,Tuesday,16,no,Payments Gateway,Performance Degradation,Medium,Infrastructure,no,13,367,251,143,89.96,58.1,64.0,0,no
INC100747,Wednesday,15,no,Trading Platform,Performance Degradation,Low,DBA,no,8,124,157,152,89.49,65.0,73.7,6,no
INC100748,Friday,9,no,CRM,Human Error,Medium,Application Support,no,16,432,145,54,96.33,36.6,56.3,6,no
INC100749,Saturday,4,yes,Core Banking,Batch Failure,Critical,DBA,no,342,10980,128,46,96.26,92.5,85.2,29,yes
INC100750,Tuesday,3,no,ATM Network,Application Error,Medium,Application Support,yes,128,3268,370,194,86.88,43.8,63.2,37,no
INC100751,Tuesday,13,no,Mobile App,Performance Degradation,Critical,Infrastructure,no,405,9848,162,103,93.15,76.8,72.0,6,no
INC100752,Tuesday,19,no,ATM Network,Network Outage,Medium,Network,no,58,1424,656,339,80.0,68.5,85.3,5,yes
INC100753,Wednesday,4,yes,Trading Platform,Application Error,Medium,Application Support,no,39,1248,263,142,89.67,66.6,44.2,0,no
INC100754,Thursday,13,no,Core Banking,Human Error,Medium,Infrastructure,no,22,556,111,132,90.49,41.6,67.8,5,no
INC100755,Monday,9,no,Home Banking,Performance Degradation,Medium,Infrastructure,no,105,3425,179,96,93.6,59.8,66.6,2,no
INC100756,Tuesday,15,no,Mobile App,Network Outage,High,Network,no,69,1800,322,218,84.6,47.8,50.7,11,yes
INC100757,Sunday,12,no,Core Banking,Human Error,Medium,Application Support,no,57,1229,496,322,80.0,63.9,68.0,8,yes
INC100758,Monday,3,no,Core Banking,Batch Failure,Critical,Application Support,no,356,8094,198,161,88.76,55.3,35.2,12,yes
INC100759,Wednesday,14,no,Core Banking,Human Error,Medium,Infrastructure,no,62,1490,148,96,93.36,45.6,38.4,3,yes
INC100760,Friday,9,no,Mobile App,Performance Degradation,Low,Infrastructure,yes,211,3522,225,174,88.09,91.1,73.2,5,no
INC100761,Monday,8,no,Home Banking,Performance Degradation,High,DBA,no,20,472,195,72,95.1,74.3,76.0,3,no
INC100762,Monday,16,yes,Home Banking,Human Error,Medium,Application Support,no,862,20003,438,256,82.22,50.1,70.8,94,no
INC100763,Monday,16,no,Payments Gateway,Performance Degradation,High,DBA,no,54,1399,344,187,87.13,41.4,36.2,10,yes
INC100764,Saturday,18,yes,Mobile App,Application Error,Medium,Application Support,yes,142,4727,292,123,91.53,71.0,85.5,11,no
INC100765,Monday,7,no,Mobile App,Application Error,High,Application Support,no,170,4350,231,65,95.41,46.8,50.0,26,no
INC100766,Monday,18,no,Payments Gateway,Security Alert,Medium,Security,no,44,734,439,210,85.27,94.8,82.6,6,no
INC100767,Monday,14,no,CRM,Performance Degradation,High,DBA,no,93,2049,247,136,91.21,61.9,62.2,3,yes
INC100768,Monday,13,no,Mobile App,Application Error,Medium,Application Support,no,164,4342,265,97,93.11,62.7,57.3,16,no
INC100769,Thursday,0,no,Core Banking,Security Alert,High,Security,yes,38,959,117,100,93.53,48.2,56.3,7,no
INC100770,Tuesday,17,yes,Home Banking,Performance Degradation,Medium,DBA,no,40,1261,458,258,81.84,65.4,65.2,4,no
INC100771,Thursday,12,no,CRM,Network Outage,Critical,Infrastructure,no,53,1526,196,108,92.78,100.0,91.9,2,yes
INC100772,Thursday,4,no,Mobile App,Batch Failure,Medium,DBA,no,63,1783,539,274,81.6,70.3,51.3,3,yes
INC100773,Saturday,6,yes,ATM Network,Application Error,Low,Application Support,no,171,4104,1101,557,80.0,88.7,78.2,2,yes
INC100774,Monday,4,no,Mobile App,Batch Failure,High,Application Support,no,146,4344,305,185,86.92,51.4,48.0,3,yes
INC100775,Saturday,1,no,Core Banking,Batch Failure,Low,DBA,no,53,1152,678,432,80.0,66.6,77.9,5,no
INC100776,Thursday,0,no,Payments Gateway,Network Outage,Critical,Network,yes,140,4020,535,347,80.0,52.7,42.3,28,no
INC100777,Monday,2,no,Payments Gateway,Batch Failure,High,DBA,no,11,225,265,156,89.28,85.2,95.1,2,yes
INC100778,Friday,17,no,Trading Platform,Application Error,Medium,Application Support,no,29,526,195,71,95.06,55.4,65.1,0,no
INC100779,Saturday,14,yes,Home Banking,Performance Degradation,High,Infrastructure,no,109,2977,218,134,90.55,76.8,47.3,12,no
INC100780,Tuesday,3,yes,Core Banking,Batch Failure,High,DBA,no,199,6123,486,287,80.75,74.3,74.9,19,yes
INC100781,Saturday,10,yes,Core Banking,Human Error,Critical,Application Support,no,105,2419,57,26,98.12,68.4,67.6,2,no
INC100782,Wednesday,10,no,CRM,Human Error,Low,Application Support,no,128,4036,164,76,94.51,29.2,37.5,5,no
INC100783,Thursday,12,no,Home Banking,Performance Degradation,Medium,Infrastructure,yes,167,3076,307,173,88.28,37.5,33.1,17,no
INC100784,Sunday,5,no,CRM,Human Error,Low,Application Support,no,21,430,255,106,92.94,93.3,85.6,1,no
INC100785,Tuesday,13,no,Home Banking,Human Error,Medium,Application Support,no,67,1676,167,82,94.8,54.0,69.4,1,yes
INC100786,Friday,9,no,Payments Gateway,Application Error,Low,Application Support,no,84,2009,680,473,80.0,63.9,48.0,4,no
INC100787,Tuesday,3,no,ATM Network,Hardware Failure,Critical,Infrastructure,no,48,1015,184,53,96.44,44.5,58.2,3,yes
INC100788,Friday,1,no,Home Banking,Application Error,Medium,Application Support,no,287,7285,165,82,94.2,80.1,79.6,62,no
INC100789,Thursday,7,no,Payments Gateway,Security Alert,High,Security,no,26,585,141,41,96.49,68.8,53.2,3,no
INC100790,Monday,10,no,Trading Platform,Performance Degradation,High,DBA,no,74,1757,257,144,89.67,70.8,84.2,3,yes
INC100791,Wednesday,3,yes,Trading Platform,Batch Failure,Critical,DBA,no,116,3083,185,100,93.13,59.8,47.0,14,yes
INC100792,Tuesday,20,no,Home Banking,Application Error,Medium,Application Support,no,54,1208,234,139,89.93,50.4,43.5,3,no
INC100793,Monday,14,no,CRM,Human Error,Medium,Application Support,no,25,682,104,32,97.22,74.4,69.9,4,no
INC100794,Monday,15,no,Mobile App,Application Error,Medium,Application Support,no,70,1540,283,208,85.58,74.3,60.3,3,no
INC100795,Tuesday,13,no,Payments Gateway,Application Error,Low,Application Support,no,121,2419,694,400,80.0,46.2,59.0,17,no
INC100796,Monday,20,no,Mobile App,Application Error,High,Application Support,no,49,1362,151,88,93.8,63.1,64.1,2,no
INC100797,Monday,9,no,Payments Gateway,Performance Degradation,Critical,Infrastructure,no,32,985,100,75,95.11,72.0,66.7,4,no
INC100798,Friday,12,no,Core Banking,Human Error,High,Application Support,no,218,6424,70,9,99.59,56.3,61.7,11,no
INC100799,Friday,14,no,Payments Gateway,Hardware Failure,Critical,Infrastructure,no,123,3127,216,112,92.62,96.4,83.6,7,yes
INC100800,Friday,4,no,Home Banking,Network Outage,High,Infrastructure,no,197,4399,332,193,87.36,50.5,59.4,12,yes
INC100801,Tuesday,23,no,Home Banking,Application Error,Medium,Application Support,no,143,3456,828,402,80.0,46.4,54.1,11,yes
INC100802,Saturday,0,yes,Core Banking,Batch Failure,Critical,Application Support,no,591,17261,227,91,93.94,55.0,50.4,129,yes
INC100803,Thursday,15,no,Home Banking,Performance Degradation,High,DBA,yes,230,3693,125,39,97.13,52.2,48.8,11,no
INC100804,Monday,16,yes,ATM Network,Hardware Failure,Medium,Infrastructure,no,31,817,802,420,80.0,37.5,35.5,2,yes
INC100805,Monday,2,no,Mobile App,Security Alert,High,Security,no,119,3327,361,191,87.29,53.8,52.3,57,no
INC100806,Friday,7,no,Core Banking,Network Outage,High,Network,no,44,946,220,135,90.31,72.4,67.5,4,no
INC100807,Monday,11,no,Trading Platform,Performance Degradation,Low,Infrastructure,no,28,844,1065,606,80.0,82.7,58.9,0,yes
INC100808,Wednesday,13,no,Trading Platform,Network Outage,Critical,Network,no,17,466,192,160,88.83,62.0,49.6,2,yes
INC100809,Sunday,19,yes,Trading Platform,Network Outage,High,Infrastructure,no,40,765,397,238,83.55,38.8,71.9,0,yes
INC100810,Monday,3,yes,ATM Network,Network Outage,Medium,Network,no,94,2418,533,278,80.41,58.0,76.8,11,yes
INC100811,Monday,19,no,CRM,Security Alert,Medium,Security,no,36,858,448,232,83.43,66.0,61.4,3,no
INC100812,Sunday,8,no,Mobile App,Performance Degradation,Low,Infrastructure,no,23,611,938,433,80.0,62.0,78.2,7,no
INC100813,Thursday,12,yes,CRM,Human Error,Low,Infrastructure,yes,8,202,115,64,96.01,56.3,70.4,3,no
INC100814,Monday,20,yes,CRM,Application Error,Medium,Application Support,no,257,6903,455,251,82.32,53.9,62.5,18,no
INC100815,Saturday,1,no,Core Banking,Batch Failure,High,DBA,no,98,2467,325,218,85.43,80.1,77.4,1,yes
INC100816,Saturday,14,no,Trading Platform,Application Error,Medium,Application Support,no,24,675,622,392,80.0,86.7,63.3,5,yes
INC100817,Thursday,10,no,Trading Platform,Performance Degradation,Medium,DBA,yes,77,1573,169,122,91.15,67.8,81.5,10,no
INC100818,Thursday,11,no,Trading Platform,Performance Degradation,Medium,Infrastructure,yes,365,9153,159,99,93.21,55.5,52.7,5,no
INC100819,Tuesday,12,no,Trading Platform,Performance Degradation,High,Infrastructure,no,97,2082,275,129,91.28,80.8,91.4,8,yes
INC100820,Monday,18,no,Home Banking,Security Alert,Low,Security,no,5,111,592,349,80.0,47.6,56.3,2,no
INC100821,Thursday,14,no,Mobile App,Application Error,High,Application Support,no,900,24993,152,79,94.57,75.5,76.4,50,no
INC100822,Tuesday,11,yes,Payments Gateway,Performance Degradation,Critical,Infrastructure,no,16,398,247,119,92.3,72.3,48.0,7,yes
INC100823,Thursday,17,no,Payments Gateway,Security Alert,High,Security,yes,62,1979,238,108,92.53,92.5,100.0,10,no
INC100824,Saturday,17,no,Trading Platform,Network Outage,Critical,Infrastructure,no,22,582,235,80,94.28,32.7,22.1,5,yes
INC100825,Monday,1,no,Trading Platform,Network Outage,High,Infrastructure,no,27,544,231,124,90.99,81.8,67.0,10,no
INC100826,Thursday,3,no,ATM Network,Application Error,High,Application Support,yes,81,1926,168,107,93.02,66.3,79.7,6,no
INC100827,Monday,1,no,CRM,Network Outage,Medium,Infrastructure,no,5,141,559,309,80.0,40.0,38.5,6,yes
INC100828,Saturday,0,no,Core Banking,Hardware Failure,High,Infrastructure,no,67,1265,228,114,91.97,93.9,88.6,3,no
INC100829,Tuesday,9,no,CRM,Human Error,High,Application Support,no,125,3398,143,131,91.27,82.0,61.8,17,no
INC100830,Thursday,13,no,Core Banking,Performance Degradation,High,Infrastructure,no,36,688,265,135,91.34,36.8,27.8,3,yes
INC100831,Thursday,23,no,Mobile App,Application Error,Medium,Application Support,yes,20,380,72,54,96.34,57.5,46.5,4,no
INC100832,Wednesday,12,no,Core Banking,Security Alert,Medium,Security,no,62,1527,419,241,83.22,68.2,66.1,1,no
INC100833,Thursday,22,no,ATM Network,Hardware Failure,High,Infrastructure,no,46,1063,511,279,80.62,92.5,79.1,9,yes
INC100834,Friday,23,no,Payments Gateway,Network Outage,Critical,Infrastructure,no,47,1320,253,138,90.26,75.9,37.2,13,yes
INC100835,Thursday,3,no,Core Banking,Hardware Failure,Critical,Infrastructure,yes,28,725,237,89,93.69,36.1,37.1,1,yes
INC100836,Friday,0,no,Home Banking,Batch Failure,Critical,DBA,yes,144,3203,92,32,97.66,87.4,73.6,12,no
INC100837,Sunday,4,no,Payments Gateway,Batch Failure,Critical,DBA,no,138,3999,129,47,97.05,75.7,74.4,8,yes
INC100838,Wednesday,3,no,Home Banking,Application Error,Low,Application Support,no,23,695,186,73,94.9,43.1,23.3,3,no
INC100839,Wednesday,3,yes,Mobile App,Batch Failure,Critical,Application Support,no,38,798,269,130,91.45,85.8,63.7,10,yes
INC100840,Monday,8,no,Core Banking,Human Error,High,Application Support,no,87,2239,166,73,94.89,54.3,71.6,4,no
INC100841,Friday,9,no,Home Banking,Network Outage,Low,Network,no,27,608,923,564,80.0,62.6,60.5,1,no
INC100842,Wednesday,20,no,Core Banking,Application Error,Medium,Application Support,no,78,1701,230,134,91.14,30.6,45.1,14,no
INC100843,Wednesday,1,no,ATM Network,Network Outage,High,Network,no,237,7638,410,191,86.74,61.7,54.1,10,yes
INC100844,Monday,2,no,ATM Network,Network Outage,Medium,Network,no,54,1391,211,156,89.12,62.2,59.2,8,no
INC100845,Saturday,19,no,Payments Gateway,Application Error,Low,Application Support,yes,18,392,230,196,86.4,62.2,61.4,6,no
INC100846,Wednesday,5,no,Trading Platform,Application Error,Critical,Application Support,yes,85,2173,103,76,95.24,50.9,59.3,6,no
INC100847,Thursday,15,yes,Mobile App,Performance Degradation,High,Infrastructure,yes,70,1932,173,139,90.45,43.6,32.3,3,no
INC100848,Monday,9,no,Trading Platform,Application Error,Low,Application Support,yes,37,828,581,328,80.0,67.1,58.3,1,no
INC100849,Sunday,13,no,CRM,Hardware Failure,Medium,Infrastructure,no,62,1355,610,300,80.0,67.8,64.6,5,yes
INC100850,Monday,12,no,Mobile App,Application Error,Low,Application Support,no,119,3314,284,141,90.59,59.2,72.9,16,no
INC100851,Monday,14,no,Home Banking,Security Alert,High,Security,no,87,1631,174,79,94.6,49.6,60.0,18,no
INC100852,Saturday,0,no,Core Banking,Hardware Failure,Low,Infrastructure,no,53,1515,654,440,80.0,80.0,69.9,11,no
INC100853,Saturday,6,no,Payments Gateway,Application Error,High,Application Support,no,458,8554,747,418,80.0,73.1,90.2,30,yes
INC100854,Monday,1,no,Core Banking,Batch Failure,Medium,Application Support,no,195,4670,494,267,81.13,63.7,52.6,20,yes
INC100855,Wednesday,14,no,Core Banking,Human Error,Low,Application Support,no,126,2348,381,207,85.65,60.3,62.3,4,no
INC100856,Friday,15,no,Trading Platform,Performance Degradation,Critical,Infrastructure,no,71,1467,121,57,96.38,67.8,67.7,12,yes
INC100857,Saturday,14,no,Trading Platform,Performance Degradation,High,Infrastructure,no,22,684,247,101,93.38,89.7,78.3,4,yes
INC100858,Tuesday,4,no,Core Banking,Batch Failure,High,Application Support,no,201,5906,331,206,86.13,54.7,55.7,9,yes
INC100859,Wednesday,15,no,Home Banking,Application Error,Low,Application Support,yes,74,2224,217,133,90.8,61.3,37.4,1,no
INC100860,Friday,7,no,Home Banking,Performance Degradation,Critical,Infrastructure,no,53,999,118,47,97.28,82.6,69.2,6,no
INC100861,Friday,9,no,Payments Gateway,Human Error,Low,Application Support,no,47,1025,170,99,92.89,40.2,47.2,3,no
INC100862,Friday,2,no,Trading Platform,Application Error,High,Application Support,yes,22,543,116,79,93.99,48.1,24.5,5,no
INC100863,Thursday,2,yes,Mobile App,Security Alert,Medium,Security,yes,183,5068,255,92,93.51,40.2,33.1,2,no
INC100864,Monday,6,no,Core Banking,Security Alert,High,Security,no,135,2938,182,89,94.24,67.6,70.7,11,no
INC100865,Saturday,5,yes,Core Banking,Batch Failure,Medium,Application Support,no,78,1811,500,278,80.31,88.2,100.0,3,yes
INC100866,Saturday,23,no,Core Banking,Application Error,Critical,Application Support,no,79,1570,213,101,92.47,64.5,52.5,6,yes
INC100867,Friday,22,no,Mobile App,Application Error,Medium,Application Support,yes,38,1237,191,116,91.34,75.5,61.6,4,no
INC100868,Monday,11,no,Mobile App,Performance Degradation,High,Infrastructure,no,12,275,136,91,93.94,83.8,60.1,0,no
INC100869,Monday,9,yes,Payments Gateway,Performance Degradation,Low,Infrastructure,no,16,384,396,209,84.98,62.1,68.5,3,yes
INC100870,Friday,4,no,ATM Network,Network Outage,Medium,Network,no,29,778,331,176,87.97,57.2,45.5,1,no
INC100871,Monday,15,no,CRM,Application Error,High,Application Support,no,20,556,224,107,92.45,68.2,71.7,0,no
INC100872,Sunday,14,yes,Core Banking,Performance Degradation,High,Infrastructure,no,100,2210,405,291,80.0,50.4,54.5,12,yes
INC100873,Tuesday,15,no,Trading Platform,Performance Degradation,High,Infrastructure,no,116,3435,112,55,95.83,60.7,60.3,2,no
INC100874,Friday,1,yes,Core Banking,Network Outage,High,Infrastructure,no,65,1298,760,379,80.0,73.7,60.1,5,yes
INC100875,Saturday,10,no,Home Banking,Performance Degradation,Low,DBA,no,231,6913,457,174,87.65,81.0,73.9,6,no
INC100876,Wednesday,18,no,CRM,Application Error,Medium,Application Support,yes,20,369,250,103,92.85,58.8,40.6,0,no
INC100877,Tuesday,4,no,Payments Gateway,Security Alert,High,Security,no,63,1596,188,112,92.36,51.6,64.1,6,no
INC100878,Thursday,16,no,Home Banking,Network Outage,Medium,Network,no,73,2221,695,415,80.0,42.2,35.4,5,yes
INC100879,Thursday,14,yes,Mobile App,Application Error,Medium,Application Support,yes,200,5540,196,107,92.9,56.4,47.2,19,no
INC100880,Wednesday,4,yes,Payments Gateway,Batch Failure,Critical,DBA,yes,89,2390,89,53,96.38,78.2,80.0,0,no
INC100881,Thursday,10,yes,Trading Platform,Performance Degradation,Critical,Infrastructure,no,71,1520,104,67,94.98,69.7,65.6,7,no
INC100882,Sunday,8,no,Payments Gateway,Performance Degradation,High,Infrastructure,no,17,405,219,72,95.16,99.7,84.3,0,no
INC100883,Wednesday,7,no,Core Banking,Network Outage,High,Network,no,32,999,345,192,86.9,67.4,65.3,3,yes
INC100884,Monday,10,no,Payments Gateway,Human Error,High,Application Support,no,203,5500,130,63,95.56,63.5,77.3,5,no
INC100885,Tuesday,11,no,Core Banking,Human Error,Medium,Application Support,no,10,304,172,88,93.79,78.4,57.9,2,no
INC100886,Wednesday,0,yes,Core Banking,Batch Failure,Critical,Application Support,no,278,6946,119,46,97.67,70.4,63.7,3,no
INC100887,Monday,18,no,Mobile App,Security Alert,Medium,Security,no,117,2850,271,143,89.62,47.3,42.0,6,no
INC100888,Monday,19,yes,Trading Platform,Application Error,Critical,Application Support,no,30,808,121,51,96.63,45.9,62.3,4,yes
INC100889,Thursday,15,yes,Core Banking,Human Error,Medium,Application Support,no,33,871,216,135,90.99,52.9,51.2,3,no
INC100890,Tuesday,3,yes,Payments Gateway,Batch Failure,Critical,Application Support,no,447,10878,222,139,90.23,58.1,54.3,36,yes
INC100891,Sunday,16,no,Payments Gateway,Application Error,High,Application Support,yes,270,5224,255,160,88.83,57.1,45.4,21,yes
INC100892,Tuesday,10,no,Trading Platform,Performance Degradation,Critical,Infrastructure,yes,57,1598,87,71,94.93,60.1,39.2,35,no
